"","FIPS_CODE","Total_Pop","Male_Pop_Prop","Total_White","Total_Black","Total_Hispanic","Total_Other","Total_Households_Below_Poverty","Total_Households_Above_Poverty","total cases","4 week ahead mean error","3 week ahead mean error","2 week ahead mean error","1 week ahead mean error","4 week ahead absolute error mean","3 week ahead absolute error mean","2 week ahead absolute error mean","1 week ahead absolute error mean","4 week ahead absolute error median","3 week ahead absolute error median","2 week ahead absolute error median","1 week ahead absolute error median","4 week ahead absolute error q1","3 week ahead absolute error q1","2 week ahead absolute error q1","1 week ahead absolute error q1","4 week ahead absolute error q3","3 week ahead absolute error q3","2 week ahead absolute error q3","1 week ahead absolute error q3"
"617","17045",17539,0.491305091510348,17132,61,201,346,1119,6471,3019,-22.728813559322,-21.5932203389831,-19.8813559322034,-18.4915254237288,39.5423728813559,38.4745762711864,31.9152542372881,26.6271186440678,21,19,12,13,8,7,5,3,60,57.5,38,26
"618","17047",6507,0.496542185338866,6313,45,90,149,322,2454,1395,-10.9830508474576,-10.7118644067797,-10.864406779661,-10.3220338983051,14.9152542372881,13.9661016949153,13.6101694915254,12.5593220338983,7,6,7,6,3,3,2,2,20,17,18,15
"619","17049",34174,0.49660560660151,33240,179,684,755,1631,11924,7481,-54.4576271186441,-49.728813559322,-46.4237288135593,-38.1186440677966,87.0677966101695,77.9322033898305,63.8474576271186,50.9661016949153,41,39,32,23,17,14,6.5,5,140,127.5,89,62.5
"620","17051",21724,0.533051003498435,20354,1043,408,327,1135,6481,4908,-35.9491525423729,-33.9152542372881,-32.6610169491525,-29.0677966101695,55.7796610169492,48.7966101694915,45.135593220339,36.0169491525424,24,21,22,11,5,5,5.5,3.5,90.5,52.5,70.5,46
"621","17053",13398,0.493805045529183,12787,147,427,464,727,5052,3204,-19.0677966101695,-19.2542372881356,-17.7627118644068,-15.4915254237288,26.1525423728814,24.4067796610169,23.8305084745763,20.7457627118644,15,14,15,11,8.5,7.5,6.5,5,32,29.5,33.5,31
"622","17055",39127,0.492882152988985,37938,323,657,866,3159,12976,9512,-64.5762711864407,-64.2372881355932,-60.5762711864407,-55.5762711864407,85.8983050847458,81.0169491525424,75.3898305084746,66.2203389830509,66,39,33,27,16,12.5,11.5,7,126,122.5,109,80.5
"623","17057",35418,0.522220339940143,33391,1317,1043,710,2132,11958,7047,-31.8983050847458,-29.6440677966102,-26.9830508474576,-23.6101694915254,54.8813559322034,46.8305084745763,40.5423728813559,32.3559322033898,44,36,29,22,21.5,19,14.5,4.5,82.5,76,56.5,43
"624","17059",5157,0.47934845840605,4989,12,75,156,465,1849,1069,-8.59322033898305,-8.45762711864407,-8.28813559322034,-8.3728813559322,11.1694915254237,10.5254237288136,10.3559322033898,10.2372881355932,6,4,4,4,2,1,1,1,18.5,16,16,14.5
"625","17061",13218,0.504463610228476,12817,194,86,207,694,4311,2678,-14.9830508474576,-14.4237288135593,-14.1525423728814,-13.6271186440678,29.7966101694915,27.5084745762712,23.7796610169492,20.3728813559322,18,16,12,10,4,4,4,3,40,36,30,24
"626","17063",50509,0.499732720901226,47316,735,4877,2458,1753,17645,9566,-33.8474576271186,-33.6271186440678,-30.3220338983051,-27,75.5084745762712,65.4576271186441,54.2881355932203,42.4576271186441,39,37,26,25,18,13,10,8,105,90.5,75,54.5
"627","17065",8221,0.488748327454081,8043,31,198,147,340,3036,1752,-12.0169491525424,-12.6779661016949,-12.7457627118644,-11.3389830508475,19.7457627118644,20.1694915254237,18.9491525423729,16.2203389830508,9,10,10,6,4.5,4,3,2.5,28,34,31,26.5
"628","17067",18112,0.497349823321555,17645,148,268,319,809,6611,3531,-20.8474576271186,-21.6779661016949,-20.8813559322034,-19.271186440678,36.3728813559322,34.4915254237288,31.6271186440678,27.8135593220339,16,15,14,12,5.5,4,6.5,5.5,47,46.5,37,38.5
"629","17069",4009,0.492890995260663,3826,112,69,71,260,1178,844,-5.49152542372881,-5.88135593220339,-6.11864406779661,-5.40677966101695,9.42372881355932,9.30508474576271,9.13559322033898,7.94915254237288,5,4,4,4,1,1,1,1,16,16,16,14
"630","17071",6884,0.489395700174317,6730,5,117,149,220,2770,854,-5.38983050847458,-4.52542372881356,-4.11864406779661,-3.89830508474576,9.28813559322034,8.69491525423729,7.40677966101695,6.50847457627119,3,4,3,2,2,2,1.5,1,17.5,15.5,11,8
"631","17073",49464,0.496037522238396,46523,856,2773,2085,2477,17546,8121,-43.1016949152542,-41.0677966101695,-37.5423728813559,-33.6949152542373,84.5593220338983,73.2033898305085,58.2881355932203,49.7627118644068,41,34,30,23,17,13.5,6,7.5,109.5,97.5,46,53
"632","17075",28169,0.488160744080372,26149,290,1914,1730,1536,10243,5120,-24.6271186440678,-24.1525423728814,-23.1186440677966,-21.864406779661,54.2881355932203,48.1186440677966,41.6610169491525,33.5932203389831,30,28,21,17,10.5,9,7.5,7,78.5,62.5,59,51
"633","17077",58551,0.495106829943126,44880,8753,2530,4918,6288,17440,10489,-59.864406779661,-59.6949152542373,-57.7966101694915,-55.9322033898305,95.1525423728814,90.271186440678,84.8474576271186,71.3898305084746,69,44,52,21,18.5,19,16,9.5,134.5,127.5,96.5,89.5
"634","17079",9598,0.501041883725776,9347,97,24,154,542,3114,1918,-16.8305084745763,-15.2881355932203,-14.4576271186441,-12.7118644067797,24.1186440677966,22.7796610169492,20.2203389830508,16.7118644067797,7,11,8,5,3,2,2.5,1,42.5,32,30.5,18.5
"635","17081",38169,0.51264114857607,33448,3201,969,1520,2524,12699,8476,-47.7627118644068,-47,-43.7796610169492,-40.1864406779661,66.6440677966102,61.7118644067797,56.1186440677966,48.1864406779661,45,41,33,28,19,16,13.5,9.5,96.5,87.5,65.5,52.5
"636","17083",22069,0.49123204494993,21350,105,302,614,876,7789,4282,-17.8135593220339,-18.1016949152542,-18.3559322033898,-17.7457627118644,32.6949152542373,30.4067796610169,27.4406779661017,23.6440677966102,17,19,14,11,9.5,8,6,3,32,31,31.5,31.5
"637","17085",21834,0.501786205001374,21211,110,648,513,848,8910,2591,-7.83050847457627,-7.72881355932203,-6.84745762711864,-6.20338983050847,24.0338983050847,21.5593220338983,18.1016949152542,14.6440677966102,19,17,16,8,8,7,3.5,3,30.5,29.5,24,19.5
"638","17087",12602,0.556657673385177,11013,1486,403,103,500,3842,3032,-18.7118644067797,-17.7966101694915,-19.2033898305085,-18.3220338983051,28.4406779661017,28.5084745762712,25.7118644067797,23.4406779661017,14,21,13,13,7,5.5,4.5,4.5,44,46,41,35.5
"639","17089",530839,0.497723415197452,385578,29259,168385,116002,16580,161470,79867,-225.508474576271,-200.338983050847,-180.389830508475,-167.457627118644,582.559322033898,526.203389830509,418.28813559322,287.118644067797,443,414,243,150,125.5,133,121.5,59,790,719.5,647.5,441
"640","17091",111061,0.491756782308821,88554,16716,11317,5791,5800,34250,20620,-88.7457627118644,-82.2203389830509,-65.7118644067797,-62.2881355932203,209.525423728814,176.864406779661,145.067796610169,99.2033898305085,106,73,49,29,36,29,22,15.5,243.5,204,155.5,106
"641","17093",124626,0.49557074767705,102615,8775,22616,13236,1944,38463,20531,-65.3728813559322,-63.728813559322,-63.6949152542373,-59.6779661016949,166.016949152542,144.237288135593,113.932203389831,87.2372881355932,119,109,75,48,58.5,43,32.5,19,231,187.5,132.5,110
"642","17095",50999,0.504774603423597,43826,4570,2875,2603,3460,17370,8723,-34.4915254237288,-33.3050847457627,-29.271186440678,-27.5423728813559,69.0338983050847,60.728813559322,54.4576271186441,41.9152542372881,53,42,32,25,30,21,15.5,7.5,97.5,91,86,51.5
"643","17097",703619,0.499336999143002,543635,47489,150590,112495,20161,224511,92464,-245.728813559322,-239.084745762712,-213.372881355932,-211.440677966102,648.338983050847,572.576271186441,474.661016949153,341.881355932203,376,336,226,154,165,174.5,117.5,69.5,822.5,696,583.5,475.5
"644","17099",110401,0.501807048849195,102932,2787,10473,4682,5587,39057,19584,-62.0847457627119,-61.2542372881356,-53,-46.6271186440678,147.779661016949,136.203389830508,114.525423728814,83.8135593220339,100,85,74,52,39,41.5,21,15,179.5,169.5,140.5,113
"645","17101",16189,0.55092964358515,14092,1445,616,652,838,5306,3807,-28.2542372881356,-25.9661016949153,-23.6779661016949,-21.271186440678,39.5084745762712,35.3898305084746,32.1186440677966,26.9322033898305,19,18,13,11,5,3.5,3,3,50,53.5,48,33.5
"646","17103",34527,0.530773018217627,31228,1769,2077,1530,1694,12005,6171,-19.7796610169492,-18.4067796610169,-16.3389830508475,-14.0508474576271,51.9830508474576,44.3389830508475,34.1694915254237,26.5254237288136,45,40,27,19,16,15,11.5,8,65.5,59,49,40.5
"647","17105",36324,0.512443563484198,33736,1454,1627,1134,1881,12439,7792,-33.5254237288136,-29.8305084745763,-28.7796610169492,-25.4237288135593,72.9830508474576,68.271186440678,57.3220338983051,42.2372881355932,47,45,33,24,13,16,13,6,94.5,82.5,77.5,60.5
"648","17107",29207,0.485602766460095,25806,1849,1000,1552,878,9994,6563,-26.4406779661017,-27,-26.5762711864407,-25.7796610169492,59.4576271186441,54.7966101694915,46.6440677966102,38.3220338983051,45,42,28,20,22,20,13.5,13,76,71,65,45
"649","17109",30875,0.486121457489879,27867,1458,835,1550,2325,8967,4872,-17.9152542372881,-16.8305084745763,-17.1016949152542,-15.6101694915254,48.3559322033898,43.6440677966102,37,27.3728813559322,37,30,24,15,17,12.5,14,7,64,62,44,37
"650","17111",307789,0.498334898258222,284366,4473,39326,18950,7330,104482,43370,-118.372881355932,-124.983050847458,-111.915254237288,-101.830508474576,321.186440677966,281.457627118644,228.796610169492,167.457627118644,225,188,148,86,97,85.5,56.5,44.5,433,376.5,326,244.5
"651","17113",173219,0.4863496498652,143774,14618,8340,14827,9826,56333,30573,-115.406779661017,-108.813559322034,-99.5254237288136,-85.3898305084746,253.949152542373,228.271186440678,183.661016949153,132.813559322034,163,165,110,58,92.5,75.5,65,25.5,321.5,221.5,205.5,162
"652","17115",106512,0.479401382003906,83045,15291,2366,8176,6851,37262,19090,-95.2372881355932,-91.7966101694915,-89.6949152542373,-80.6779661016949,193.406779661017,166.915254237288,143.28813559322,111.661016949153,110,103,83,46,51,34.5,32.5,21.5,314.5,245,194.5,121
"653","17117",45719,0.494367768323892,44291,422,536,1006,2328,16444,8904,-52.5762711864407,-51.0338983050847,-47.2372881355932,-42,84.3728813559322,79.135593220339,69.5423728813559,52,49,44,32,20,14,17.5,13.5,7.5,119,111,101.5,60
"654","17119",265670,0.488267399405277,232485,22659,8485,10526,14211,93202,52080,-179.627118644068,-187.694915254237,-185.830508474576,-171.966101694915,332.440677966102,301.28813559322,258.610169491525,209.050847457627,171,205,154,92,57.5,65,47.5,31.5,525,388.5,350,282
"655","17121",38084,0.491702552252915,35266,1330,748,1488,2522,13391,8763,-53.1016949152542,-53.4406779661017,-52.2203389830508,-48.6101694915254,85.8813559322034,78.8305084745763,72.6949152542373,59.9661016949153,41,44,45,20,10.5,8,11,6,133.5,124.5,106,76
"656","17123",11794,0.498049855858911,11471,49,360,274,576,4317,2000,-8.23728813559322,-8.45762711864407,-7.91525423728814,-7.72881355932203,18.2372881355932,16.8983050847458,14.4576271186441,12,14,15,12,9,7.5,6,4.5,3.5,24,22.5,18,15.5
"657","17125",13778,0.496298446799245,13386,130,147,262,849,5178,2803,-13.2372881355932,-12.7118644067797,-12.2372881355932,-11.9661016949153,25.271186440678,22.7457627118644,20.8474576271186,17.3220338983051,18,14,14,12,11,8.5,6,4.5,36.5,31.5,32.5,22.5
"658","17127",14430,0.470824670824671,13127,901,404,402,1137,4874,2800,-17.7627118644068,-17.864406779661,-16.4745762711864,-15.8135593220339,31.8983050847458,29.2881355932203,25.8305084745763,21.8135593220339,18,15,11,11,5.5,6,4.5,3,46,46.5,47,30
"659","17129",12367,0.488639120239347,12017,58,185,292,431,4767,2301,-11.8813559322034,-12,-10.7118644067797,-10.2542372881356,21.2033898305085,18.5762711864407,17.2542372881356,13.7457627118644,16,13,12,8,5.5,4.5,3,3,30.5,25,23.5,15.5
"660","17131",15693,0.496909450073281,15215,92,364,386,746,5878,2554,-13.864406779661,-14,-13.0338983050847,-11.9152542372881,25.5254237288136,23.0508474576271,21.8474576271186,16.5593220338983,19,15,16,9,6,4.5,4.5,2,37.5,38,35,23
"661","17133",33936,0.491837576614804,33170,76,514,690,839,12510,6674,-26.135593220339,-25.9322033898305,-23.9830508474576,-20.8983050847458,43.3559322033898,38.7796610169492,33,29.4067796610169,30,24,19,17,9,12.5,8.5,6,59,47,45.5,45
"662","17135",29009,0.522079354683029,27074,1458,504,477,1598,9741,6674,-37.8135593220339,-36.9830508474576,-33.9152542372881,-28.9830508474576,56.0508474576271,51.9322033898305,48.2203389830508,38.8135593220339,34,23,18,14,12.5,9,9,4.5,70,76,72.5,53
"663","17137",34426,0.502469064079475,31072,2369,816,985,1970,11894,6305,-24.4576271186441,-23.8813559322034,-23.4915254237288,-20.9322033898305,57.3728813559322,50.5932203389831,43.9322033898305,34.4237288135593,33,31,25,22,16,8.5,8,7,70.5,72.5,52,39.5
"664","17139",14703,0.487791607155002,14410,78,197,215,524,5386,2698,-15.8474576271186,-16.0508474576271,-13.9830508474576,-12.7118644067797,25.5762711864407,22.4576271186441,18.6610169491525,17.1864406779661,14,12,9,8,5.5,4.5,4,2.5,35,33,21,21
"665","17141",51328,0.499025872817955,48328,501,5108,2499,1987,18914,9456,-37.2033898305085,-35.6101694915254,-31.6949152542373,-29.2881355932203,73.271186440678,65.2033898305085,53.8305084745763,41.7627118644068,60,45,38,25,27.5,23,20,11.5,95.5,80.5,65.5,54
"666","17143",184463,0.484579563381274,134449,32473,8681,17541,11167,62462,37049,-104.796610169492,-90.9491525423729,-81.6949152542373,-75.6101694915254,245.881355932203,218.440677966102,180.440677966102,124.796610169492,164,156,142,66,70.5,80,67.5,37,328,304.5,289,194
"667","17145",21384,0.550271230826786,18870,1918,657,596,1495,6828,5670,-35.8474576271186,-35.5254237288136,-33.3559322033898,-28.728813559322,48.2881355932203,44.4745762711864,41.3220338983051,33.6440677966102,28,21,19,15,6.5,5.5,6,4.5,81,70,66.5,52
"668","17147",16427,0.49187313569124,15955,90,213,382,371,6329,2599,-11.8305084745763,-12.0508474576271,-11.9322033898305,-10.4576271186441,25.1864406779661,23.9152542372881,20.8813559322034,16.864406779661,14,12,11,10,6.5,5,6,4,31.5,33,28.5,20.5
"669","17149",15754,0.4960644915577,15249,243,195,262,957,5570,3517,-18.6440677966102,-19.1525423728814,-17.1016949152542,-16.3728813559322,32.8474576271186,31.9661016949153,27.8474576271186,23.728813559322,16,21,15,9,6,6.5,4.5,5,53,49,39.5,34.5
"670","17151",4249,0.552835961402683,3910,223,79,116,248,1396,713,-5.71186440677966,-5.3728813559322,-5.27118644067797,-4.8135593220339,7.61016949152542,7.16949152542373,6.59322033898305,5.76271186440678,4,4,3,2,2,2,2,1,11.5,10.5,8,6
"671","17153",5611,0.489574050971306,3674,1685,124,252,431,1742,1234,-8.84745762711864,-9.23728813559322,-8.42372881355932,-8.15254237288136,13.5932203389831,12.4237288135593,11.271186440678,10.2881355932203,9,5,5,5,2,2,2,2,20,15.5,15,12
"672","17155",5746,0.51496693351897,5572,34,308,140,187,2208,741,-2.4406779661017,-2.67796610169492,-2.49152542372881,-2.32203389830508,7.93220338983051,6.74576271186441,6.28813559322034,5.30508474576271,5,3,3,3,2,1.5,1,1,9.5,8,9.5,8.5
"673","17157",32546,0.553647145578566,28300,3311,996,935,1403,10470,6667,-34.2033898305085,-34.2203389830508,-31.0677966101695,-28.2372881355932,54.3050847457627,51.1694915254237,43.6101694915254,36.3389830508475,27,30,28,18,9,7.5,6,7,92.5,89.5,63,39.5
"674","17159",15881,0.491719665008501,15311,141,264,429,1005,5477,3507,-27.6440677966102,-27.1525423728814,-25.5932203389831,-23.271186440678,41.4406779661017,38.0677966101695,34.4406779661017,28.0847457627119,21,19,18,7,4.5,3.5,4,3,67,65,52.5,36
"675","17161",145275,0.492830838065737,117544,14645,18459,13086,8415,51879,22605,-81.6610169491525,-78.5762711864407,-68.3559322033898,-66.728813559322,200.949152542373,176.779661016949,148.796610169492,101.677966101695,123,96,65,40,51.5,34.5,26.5,18,265.5,217.5,225,130
"676","17163",263463,0.482940678577258,168903,79351,10507,15209,16604,86459,47190,-127.847457627119,-139.491525423729,-142.864406779661,-145.135593220339,270.830508474576,245.186440677966,212.525423728814,180.152542372881,185,133,124,81,66.5,59,41.5,25.5,408,368.5,327,269
"677","17165",24231,0.493665139697082,22485,683,430,1063,2256,7746,5701,-42.2372881355932,-41.7796610169492,-38.7118644067797,-34.8135593220339,55.7627118644068,54.0169491525424,50.3050847457627,43.1525423728814,25,25,22,15,9,6,8.5,5.5,77,74.5,63,46.5
"678","17167",197661,0.479993524266294,161828,25260,4449,10573,11479,72182,33479,-122.847457627119,-122,-119.338983050847,-120.372881355932,292.576271186441,262.169491525424,222.694915254237,175.627118644068,172,136,105,90,78,69,51.5,34.5,457,373.5,289.5,243
"679","17169",7064,0.523924122310306,6429,518,29,117,276,2560,1332,-6.94915254237288,-6.55932203389831,-6.77966101694915,-5.91525423728814,14.8474576271186,13.1016949152542,11.9322033898305,10.0847457627119,10,9,8,5,4,4,3,3,19.5,19.5,17,15
"680","17171",5047,0.487418268278185,4956,8,62,83,227,1732,1014,-5.47457627118644,-5.61016949152542,-6.03389830508475,-5.96610169491525,10.4576271186441,9.88135593220339,9.32203389830508,8.16949152542373,6,5,5,4,1.5,2,2,2,14.5,14,12.5,12
"681","17173",21832,0.494274459508978,21459,203,226,170,1156,8047,4018,-27.728813559322,-25.3050847457627,-23.3728813559322,-21.3728813559322,46.6101694915254,39.9491525423729,34.2203389830508,27.9152542372881,24,22,19,12,5.5,5,5.5,4,75.5,59.5,46.5,29
"682","17175",5500,0.493818181818182,5353,38,88,109,345,1949,1037,-5.42372881355932,-5.23728813559322,-4.79661016949153,-4.50847457627119,11.6271186440678,10.2203389830508,9.10169491525424,7.59322033898305,8,6,6,5,4,3,2,2,14.5,16.5,13.5,11.5
"683","17177",45433,0.48392137873352,39059,4469,1725,1905,2767,16842,7136,-23.1186440677966,-22.0847457627119,-20.1525423728814,-18.3389830508475,62.9830508474576,52.6610169491525,46.0847457627119,33.4576271186441,40,33,30,21,28.5,14.5,13,6.5,70,59,53,47
"684","17179",133852,0.492984789170128,128237,1747,3019,3868,4593,50020,27920,-95.6271186440678,-91,-84.2033898305085,-77.8813559322034,203.559322033898,173.881355932203,143.186440677966,106.084745762712,159,120,75,60,48,56.5,36.5,23,317,286.5,249,154
"685","17181",17127,0.501664039236294,16114,237,876,776,1035,5634,3855,-16.6610169491525,-16.9661016949153,-16.7796610169492,-16.7118644067797,28.9322033898305,27.8135593220339,26.1016949152542,23.8983050847458,24,19,14,14,6,5.5,5,4.5,51,44.5,42,41
"686","17183",78407,0.496983687680947,64497,10975,3877,2935,5436,25744,18652,-101.067796610169,-93.7457627118644,-88.0677966101695,-81.406779661017,146.186440677966,133.71186440678,116.847457627119,95.6101694915254,97,87,62,35,43,31,26.5,12.5,201,169,145.5,99
"687","17185",11573,0.489587833750972,11133,93,271,347,668,4228,2769,-19.0338983050847,-18.9152542372881,-18.2372881355932,-17.5254237288136,28.2881355932203,26.1016949152542,23.2881355932203,21.728813559322,21,18,14,11,6,5.5,4,3,39.5,40.5,40,35
"688","17187",17338,0.481774137732149,15267,453,1631,1618,766,5924,2656,-15.4745762711864,-14.4915254237288,-13.4576271186441,-11.4915254237288,30.1525423728814,25.4067796610169,20.1694915254237,16.4745762711864,22,17,11,7,9,6,3,4,45,33.5,29,21
"689","17189",14155,0.502154715648181,13683,117,201,355,474,5501,2709,-12.4067796610169,-12.7457627118644,-12.5932203389831,-11.728813559322,23.6610169491525,20.8474576271186,18.2542372881356,16.0677966101695,17,12,11,7,3,2.5,1.5,2,39.5,40.5,32,24.5
"690","17191",16487,0.493782980530115,15938,290,81,259,999,6076,3737,-28.0508474576271,-27.3220338983051,-25.864406779661,-24.1864406779661,37.5423728813559,34.4406779661017,31.4237288135593,28.2542372881356,18,21,12,11,8,6,4,4,54,38.5,40,30.5
"691","17193",14025,0.490695187165775,13729,101,198,195,873,5209,3741,-30.4067796610169,-29.6101694915254,-27.6271186440678,-24.7627118644068,37.9322033898305,35.2372881355932,33.4237288135593,29.4406779661017,23,21,16,11,6,7,6,4,55.5,48.5,46,46
"692","17195",56396,0.492925030143982,52677,986,6687,2733,2245,21101,10447,-32.7966101694915,-29.6440677966102,-23.4745762711864,-22.6440677966102,101.067796610169,87.271186440678,66.728813559322,44.7796610169492,64,56,40,35,35,29,16.5,9,128.5,115,91,63.5
"693","17197",688697,0.496322766034991,505669,77224,117522,105804,15875,211973,111695,-283.762711864407,-297.64406779661,-287.932203389831,-264.457627118644,854.542372881356,714.796610169491,599.830508474576,423.813559322034,525,470,373,231,234.5,177,138,84.5,1008,923,974,630
"694","17199",67299,0.499368489873549,61474,2843,1749,2982,3929,23160,16039,-99.8474576271186,-91.7627118644068,-86.2203389830509,-83.0169491525424,136.457627118644,123.728813559322,114.694915254237,101.728813559322,66,51,50,28,17,18,15,9,182,167.5,149.5,126.5
"695","17201",286174,0.488332273372144,226087,36833,35640,23254,16373,98235,48980,-158.966101694915,-144.983050847458,-134.576271186441,-120.745762711864,396.423728813559,344.067796610169,270.338983050847,190.372881355932,333,274,186,103,160.5,133,104,46,631,549,426,226.5
"696","17203",38817,0.498312594997037,37567,250,695,1000,1120,13446,7951,-26.2542372881356,-24.9830508474576,-23.1016949152542,-20.0677966101695,56.1186440677966,48.6101694915254,38.5932203389831,34.8474576271186,53,35,31,30,17,14.5,13,11.5,81,66,59,45.5
"697","18001",35195,0.498962920869442,34060,392,1588,743,1760,10716,5857,-23.7118644067797,-23.6610169491525,-22.8813559322034,-22.5762711864407,59.2372881355932,56.5762711864407,51.1864406779661,41.0169491525424,34,32,27,19,7,9.5,9.5,5,93,98,78,52
"698","18003",370016,0.488273480065727,293212,42187,27170,34617,18880,124620,71596,-299.084745762712,-301.864406779661,-284.796610169492,-268.389830508475,615.898305084746,528.813559322034,464.762711864407,347.508474576271,333,315,239,136,160.5,122,110,47,919,790.5,607,375.5
"699","18005",81893,0.502484949873616,69835,1625,5423,10433,3733,27936,13844,-70.9661016949153,-70.593220338983,-65.0508474576271,-56.8983050847458,131.203389830508,108.525423728814,93.2203389830509,79.9830508474576,69,52,40,31,22.5,22,18,11.5,208,163.5,132.5,94.5
"700","18007",8667,0.499134648667359,8457,49,445,161,471,2932,1862,-14.0338983050847,-12.8474576271186,-12.135593220339,-10.6949152542373,20.7118644067797,19.3898305084746,18.135593220339,15,11,11,9,9,4,4.5,4,4,28,28.5,22.5,16.5
"701","18009",12129,0.497732706735922,11803,17,191,309,635,4590,2287,-12.9491525423729,-12.5932203389831,-11.6779661016949,-10.2033898305085,25.1864406779661,22.9322033898305,20.7966101694915,17.1864406779661,16,16,11,9,6,6,6,2,43.5,35.5,29.5,24
"702","18011",64321,0.49361794748216,59975,1024,1842,3322,1466,23179,11176,-39.8474576271186,-37.5762711864407,-36.7966101694915,-33.6271186440678,69.7118644067797,63.7118644067797,56.3898305084746,46.7118644067797,52,38,30,22,17,17,15.5,10.5,100.5,100.5,81,57
"703","18013",15034,0.494944791805241,14556,157,249,321,601,5492,1788,-9.42372881355932,-9.28813559322034,-8.84745762711864,-7.6271186440678,16.9830508474576,14.4067796610169,13.8305084745763,11.6271186440678,11,8,8,5,3,2.5,3,3,29,23,21,13.5
"704","18015",19994,0.50185055516655,19154,89,787,751,762,7118,3224,-13.5254237288136,-14.271186440678,-13.7966101694915,-12.7796610169492,25.6949152542373,23.7966101694915,21.1525423728814,19.0169491525424,17,17,11,9,5.5,6.5,5,4,37.5,34.5,25.5,27
"705","18017",38084,0.501050309841403,31935,463,5667,5686,1923,12743,7849,-43.2203389830508,-42.6440677966102,-37.6779661016949,-32.6610169491525,59.4237288135593,50.6779661016949,45.5762711864407,41.3389830508475,46,34,30,28,10,7.5,7,9,91,77,65.5,55.5
"706","18019",115702,0.487104803719901,101426,7981,6147,6295,4298,39977,24115,-110.966101694915,-105.474576271186,-104.71186440678,-96.3389830508475,172.118644067797,161,143.661016949153,121.254237288136,96,84,71,47,18.5,15.5,19,14,260.5,234.5,199,133.5
"707","18021",26268,0.492424242424242,25360,202,98,706,1289,9221,5370,-32.1864406779661,-31.6610169491525,-30.0677966101695,-27.4406779661017,57.4406779661017,53.8305084745763,48.6101694915254,39.7457627118644,23,19,25,15,9.5,9.5,7,5.5,89.5,87.5,70.5,54
"708","18023",32301,0.494907278412433,30202,355,5028,1744,1245,10762,6845,-31.271186440678,-30.9661016949153,-28,-24.3389830508475,50.4915254237288,47.8135593220339,40.2033898305085,35.4915254237288,36,38,24,20,16,11.5,12,7,79.5,75,64.5,52.5
"709","18025",10581,0.507229940459314,10296,33,151,252,595,3320,2084,-14.2542372881356,-13.6271186440678,-13.271186440678,-11.8135593220339,21.3050847457627,20.7457627118644,18.2881355932203,15.1016949152542,11,12,11,8,4,2.5,3,3,28.5,28,23,17.5
"710","18027",32937,0.505024744208641,31356,577,1583,1004,1543,9874,5381,-33.6440677966102,-31.4745762711864,-29.3728813559322,-27.4237288135593,59.5762711864407,55.0677966101695,46.5593220338983,37.864406779661,34,33,24,12,6.5,7.5,6,5,87.5,81,61,45
"711","18029",49501,0.500272721763197,48080,433,614,988,2104,16544,10371,-62.0677966101695,-56.6949152542373,-51.7457627118644,-45.0847457627119,85.0508474576271,74.593220338983,63.8813559322034,53.864406779661,51,46,31,20,18.5,14.5,11,7,135,95,87.5,66
"712","18031",26552,0.497213015968665,25609,167,515,776,1354,9071,4876,-27.9830508474576,-27.0847457627119,-26,-22,51.0338983050847,47.4576271186441,42.3050847457627,33.0847457627119,28,20,15,9,6.5,5.5,6,3.5,73.5,77.5,68.5,48
"713","18033",42704,0.498946234544773,41541,114,1188,1049,1732,15057,7814,-41.4067796610169,-37.6101694915254,-35.1525423728814,-32.9152542372881,66.1186440677966,60.4237288135593,52.271186440678,46.6101694915254,39,41,31,23,19.5,13.5,11,9,95,91,73,68.5
"714","18035",115616,0.482139150290617,102188,8440,2751,4988,9529,36499,18450,-101.915254237288,-91.0677966101695,-79.135593220339,-72.0169491525424,162.728813559322,146.525423728814,125.64406779661,104.830508474576,85,81,55,50,34.5,28,25.5,16,228,224,181.5,120
"715","18037",42418,0.496204441510679,40206,189,3115,2023,1833,14717,9744,-60,-55.2203389830508,-48.7966101694915,-40.5762711864407,87.0847457627119,75.0169491525424,65.7457627118644,53.4576271186441,79,41,39,17,12,9.5,7.5,5.5,124,119.5,103,60.5
"716","18039",203604,0.494651382094654,178022,10720,31761,14862,8769,63560,39362,-135.305084745763,-128.186440677966,-117.508474576271,-104.813559322034,379.576271186441,305.474576271186,227.813559322034,155.457627118644,223,172,112,70,117.5,76,53.5,27,549.5,470.5,335.5,181
"717","18041",23259,0.493314415925018,22408,588,267,263,1721,7847,4675,-32.9661016949153,-31.3220338983051,-29.271186440678,-26.0677966101695,51.271186440678,43.4576271186441,38.4915254237288,33.1186440677966,23,18,14,14,9,4.5,4.5,3,71,49.5,51.5,37.5
"718","18043",76809,0.483471988959627,69224,4122,2421,3463,2980,26376,14219,-64.9830508474576,-65.6271186440678,-62.4915254237288,-60.0847457627119,102.271186440678,98.3050847457627,86.0169491525424,72.5254237288136,44,46,42,28,18,24.5,17.5,13.5,155.5,151.5,93,71
"719","18045",16486,0.500485260220793,16079,60,406,347,901,6114,4294,-30.6779661016949,-29.1864406779661,-27.4406779661017,-23.7118644067797,39.6610169491525,37.9661016949153,35.9830508474576,29.5084745762712,24,27,20,13,7.5,5,5,3,57.5,55.5,52,43
