"","FIPS_CODE","Total_Pop","Male_Pop_Prop","Total_White","Total_Black","Total_Hispanic","Total_Other","Total_Households_Below_Poverty","Total_Households_Above_Poverty","total cases","4 week ahead mean error","3 week ahead mean error","2 week ahead mean error","1 week ahead mean error","4 week ahead absolute error mean","3 week ahead absolute error mean","2 week ahead absolute error mean","1 week ahead absolute error mean","4 week ahead absolute error median","3 week ahead absolute error median","2 week ahead absolute error median","1 week ahead absolute error median","4 week ahead absolute error q1","3 week ahead absolute error q1","2 week ahead absolute error q1","1 week ahead absolute error q1","4 week ahead absolute error q3","3 week ahead absolute error q3","2 week ahead absolute error q3","1 week ahead absolute error q3"
"1886","36117",90856,0.49497006251651,84701,2631,3878,3524,3788,32716,10653,-33.527027027027,-31.2972972972973,-29.472972972973,-29.3243243243243,84.7162162162162,73.1081081081081,60.4459459459459,47.3243243243243,74,57,47,23,17.25,16,10.5,8.25,122.25,103,85.75,63
"1887","36119",968815,0.483991267682685,630592,142443,235243,195780,32681,314651,171684,111.445945945946,112.72972972973,109.310810810811,98.9864864864865,1132.01351351351,985.756756756757,823.040540540541,647.121621621622,906.5,683,518.5,329,328,291,209,135,1510.5,1341,1130.5,813
"1888","36121",40565,0.535782078146185,37162,1837,1320,1566,1660,14155,6148,-10.7702702702703,-10.7702702702703,-10.9594594594595,-10.8243243243243,41.8783783783784,35.4189189189189,30.1756756756757,24.3918918918919,25.5,22,17,16.5,8,6.25,7,6,57.5,50.75,42,40
"1889","36123",25009,0.479787276580431,24061,226,549,722,1016,8013,2090,-5.85135135135135,-5.67567567567568,-5.06756756756757,-4.52702702702703,19.6351351351351,16.4324324324324,14.3918918918919,11.1486486486486,14,7,8,7,3,2,2,2,25.25,19.5,18,15
"1890","37001",160576,0.474909077321642,112786,30742,19905,17048,10102,53957,34261,-121.594594594595,-115.162162162162,-105.783783783784,-99.6351351351351,220.27027027027,198.810810810811,173.756756756757,170.445945945946,145.5,125.5,108,108.5,52.25,62,31.75,54.5,324,268.25,213,199.5
"1891","37003",37119,0.510304695708397,32640,2105,1723,2374,1973,11749,8385,-33.9189189189189,-32.5405405405405,-29.8108108108108,-27.3108108108108,66.2972972972973,55.3783783783784,48.972972972973,44.1756756756757,48.5,35.5,32.5,22,15.5,10,8.25,3.25,104.25,79,59.75,47.75
"1892","37005",10973,0.490841155563656,10346,266,1054,361,1021,3725,2008,-11.0405405405405,-10.3918918918919,-9.2972972972973,-8.37837837837838,21.0405405405405,18.8783783783784,17.2702702702703,15.2162162162162,12.5,12,8,7,6,5,4,3.25,25.5,21.75,18.75,14.75
"1893","37007",25306,0.524974314391844,12083,12333,999,890,1808,7708,5044,-20.9594594594595,-19.8513513513514,-17.6756756756757,-16.0945945945946,39.2027027027027,34.8243243243243,29.7027027027027,25.8783783783784,23,19.5,17,11,9.25,6.25,4.25,4.25,56,49.75,40.5,27.5
"1894","37009",26786,0.491600089599044,25468,199,1336,1119,2194,9611,4485,-21.7432429391861,-20.7432432432432,-19.0135135135135,-17.8918918918919,36.4459456418888,33.7972972972973,29.8513513513514,26.8918918918919,26,22.5,19,14,8,9,8,7.25,53.25,48.5,38.5,28.25
"1895","37011",17501,0.542140449117193,16011,782,896,708,1065,5522,3479,-9.56756756756757,-9.02702702702703,-8.52702702702703,-8.18918918918919,28.3783783783784,25.7567567567568,23.3918918918919,21.2702702702703,20,18,17,12,10,8.25,6,4,37,31.5,28,29.75
"1896","37013",47243,0.480684969201786,33751,12051,3609,1441,3601,15724,9192,-43.3783783783784,-40.3108108108108,-35.7567567567568,-32.0810810810811,85.5675675675676,76.3108108108108,64,53.7297297297297,52,44.5,38,28,23,19.5,17,9.25,115.25,92.5,69.5,58.5
"1897","37015",19644,0.50371614742415,6841,11998,408,805,1848,6128,2985,-10.5405405405405,-10.0405405405405,-8.98648648648649,-8.24324324324324,24.8378378378378,21.5540540540541,19.1486486486486,15.9459459459459,15,11.5,10.5,10,6,5,3.25,4,32.75,29.75,28.75,19
"1898","37017",33778,0.475279767896264,19300,11827,2523,2651,3461,10507,7608,-30.8378378378378,-29.9054054054054,-28.4594594594595,-26.7027027027027,58.3243243243243,52.5540540540541,46.4054054054054,40.8918918918919,34.5,32,26,17.5,13.25,13,11.25,9.25,81.5,58.75,52.5,45
"1899","37019",126860,0.483060066214725,106198,13096,6028,7566,7043,47183,22590,-111.72972972973,-105.702702702703,-97.2972972972973,-91.445945945946,172.432432432432,154.297297297297,142.27027027027,124.364864864865,88,68,74,47.5,33.25,32.5,32.75,21.25,236,191.75,155.25,110.5
"1900","37021",254474,0.48058740775089,225981,16095,16529,12398,12699,94394,37260,-157.405405405405,-149.891891891892,-138.756756756757,-129.743243243243,279.351351351351,240.594594594595,212.864864864865,187.391891891892,152,124.5,96.5,77.5,74.5,53.25,46,32.75,461.25,351.5,290.75,219.25
"1901","37023",89712,0.499353486713037,75948,5794,5342,7970,6027,28645,19343,-85.8378378378378,-79.9054054054054,-70.8108108108108,-64.5675675675676,161.216216216216,144.743243243243,130.567567567568,114.108108108108,87.5,85.5,60,58.5,28.75,27,30.25,20,248.25,197.25,188.5,124.75
"1902","37025",201448,0.486944521663159,144192,35634,20560,21622,7381,64918,45203,-172.081081081081,-165.689189189189,-156.202702702703,-150.135135135135,319.891891891892,275.689189189189,245.878378378378,215.945945945946,246,199,162.5,91,76.5,59,46.25,50,453.75,354.5,301.5,265.75
"1903","37027",81779,0.493451864170508,72907,3990,4315,4882,5637,26957,16699,-61.7297297297297,-57.8648648648649,-51.8243243243243,-47.8378378378378,127.540540540541,111.405405405405,93.9864864864865,80.3513513513514,81,70,57,41.5,28,25,18.75,13.25,239.75,154.75,115.75,90
"1904","37029",10447,0.503780989757825,8614,1462,296,371,362,3474,1475,-7.44594594594595,-6.75675675675676,-5.98648648648649,-5.5,13.0675675675676,12.4054054054054,11.0405405405405,9.68918918918919,7,7,6.5,6,3,4,3,3,18.75,16.75,13.75,10
